entry	off	name	size	data_off	note	magic
78	0x22cb800	oss_pw_ad0350_ad0360_f_c03_c03.sep	2048	0x4f49280	zlib@4	5350f60f
78	0x22cb800	oss_pw_ad0350_ad0360_f_c04_c04.sep	79872	0x4f49ab0	zlib@4	5350f70f
78	0x22cb800	oss_pw_ad0350_ad0360_f_c10_c12.sep	180224	0x4f5d2e0	zlib@4	5350f80f
78	0x22cb800	oss_pw_ad0350_ad0370_m_c01_c23.sep	2048	0x4f89310	zlib@4	5350f90f
78	0x22cb800	oss_pw_ad0380_ad0390_f_c01_c02.sep	2048	0x4f89b40	zlib@4	5350fa0f
78	0x22cb800	oss_pw_ad0380_ad0390_f_c03_c06.sep	2048	0x4f8a370	zlib@4	5350fb0f
78	0x22cb800	oss_pw_ad0380_ad0390_f_c07_c17.sep	2048	0x4f8aba0	zlib@4	5350fc0f
78	0x22cb800	oss_pw_ad0380_ad0390_f_c19_c21.sep	2048	0x4f8b3d0	zlib@4	5350fd0f
78	0x22cb800	oss_pw_ad0380_ad0390_f_c22_c24.sep	2048	0x4f8bc00	zlib@4	5350fe0f
78	0x22cb800	oss_pw_ad0380_ad0390_f_c25_c26.sep	2048	0x4f8c430	zlib@4	5350ff0f
78	0x22cb800	oss_pw_ad0380_ad0390_f_c27_c30.sep	2048	0x4f8cc60	zlib@4	53500010
78	0x22cb800	oss_pw_ad0380_ad0400_f_c15_c15.sep	2048	0x4f8d490	zlib@4	53500110
78	0x22cb800	oss_pw_ad0380_ad0400_f_c18_c18.sep	2048	0x4f8dcc0	zlib@4	53500210
78	0x22cb800	oss_pw_ad0380_ad0400_f_c21_c21.sep	2048	0x4f8e4f0	zlib@4	53500310
78	0x22cb800	oss_pw_ad0380_ad0400_f_c28_c30.sep	2048	0x4f8ed20	zlib@4	53500410
78	0x22cb800	oss_pw_ad0380_ad0400_f_c31_c34.sep	2048	0x4f8f550	zlib@4	53500510
78	0x22cb800	oss_pw_ad0380_f_c01_c06.sep	2048	0x4f8fd80	zlib@4	53500610
78	0x22cb800	oss_pw_ad0410_f_c01_c07.sep	2048	0x4f905b0	zlib@4	53500710
78	0x22cb800	oss_pw_ad0410_f_c08_c12.sep	2048	0x4f90de0	zlib@4	53500810
78	0x22cb800	oss_pw_ad0410_f_c13_c17.sep	2048	0x4f91610	zlib@4	53500910
78	0x22cb800	oss_pw_ad0410_f_c18_c21.sep	2048	0x4f91e40	zlib@4	53500a10
78	0x22cb800	oss_pw_ad0420_f_c01_c06.sep	2048	0x4f92670	zlib@4	53500b10
78	0x22cb800	oss_pw_ad0420_f_c07_c16.sep	2048	0x4f92ea0	zlib@4	53500c10
78	0x22cb800	oss_pw_ad0420_f_c17_c23.sep	2048	0x4f936d0	zlib@4	53500d10
78	0x22cb800	oss_pw_ad0420_f_c24_c31.sep	2048	0x4f93f00	zlib@4	53500e10
78	0x22cb800	oss_pw_ad0420_f_c32_c37.sep	2048	0x4f94730	zlib@4	53500f10
78	0x22cb800	oss_pw_ad0420_f_c38_c51.sep	2048	0x4f94f60	zlib@4	53501010
78	0x22cb800	oss_pw_ad0420_f_c52_c61.sep	2048	0x4f95790	zlib@4	53501110
78	0x22cb800	oss_pw_ad0420_f_c62_c65.sep	2048	0x4f95fc0	zlib@4	53501210
78	0x22cb800	oss_pw_ad0420_f_c66_c68.sep	2048	0x4f967f0	zlib@4	53501310
78	0x22cb800	oss_pw_ad0420_f_c69_c75.sep	2048	0x4f97020	zlib@4	53501410
78	0x22cb800	oss_pw_ad0420_m_c00_c00.sep	2048	0x4f97850	zlib@4	53501510
78	0x22cb800	oss_pw_ad0440_f_c01_c05.sep	2048	0x4f98080	zlib@4	53501610
78	0x22cb800	oss_pw_ad0440_f_c08_c16.sep	2048	0x4f988b0	zlib@4	53501710
78	0x22cb800	oss_pw_ad0440_f_c17_c20.sep	2048	0x4f990e0	zlib@4	53501810
78	0x22cb800	oss_pw_ad0440_f_c23_c26.sep	2048	0x4f99910	zlib@4	53501910
78	0x22cb800	oss_pw_ad0440_f_c28_c33.sep	2048	0x4f9a140	zlib@4	53501a10
78	0x22cb800	oss_pw_ad0440_f_c34_c45.sep	2048	0x4f9a970	zlib@4	53501b10
78	0x22cb800	oss_pw_ad0440_f_c46_c54.sep	2048	0x4f9b1a0	zlib@4	53501c10
78	0x22cb800	oss_pw_ad0440_f_c57_c63.sep	2048	0x4f9b9d0	zlib@4	53501d10
78	0x22cb800	oss_pw_ad0440_f_c64_c65.sep	2048	0x4f9c200	zlib@4	53501e10
78	0x22cb800	oss_pw_ad0440_m_c66_c87.sep	2048	0x4f9ca30	zlib@4	53501f10
78	0x22cb800	oss_pw_ad0450_f_c01_c08a.sep	2048	0x4f9d260	zlib@4	53502010
78	0x22cb800	oss_pw_ad0450_f_c08b_c17.sep	2048	0x4f9da90	zlib@4	53502110
78	0x22cb800	oss_pw_ad0450_f_c18_c22.sep	2048	0x4f9e2c0	zlib@4	53502210
78	0x22cb800	oss_pw_ad0500_f_c01_c05.sep	2048	0x4f9eaf0	zlib@4	53502310
78	0x22cb800	oss_pw_ad0500_f_c06_c07.sep	2048	0x4f9f320	zlib@4	53502410
78	0x22cb800	oss_pw_ad0500_f_c08_c08.sep	2048	0x4f9fb50	zlib@4	53502510
78	0x22cb800	oss_pw_ad0500_f_c09_c11.sep	2048	0x4fa0380	zlib@4	53502610
78	0x22cb800	oss_pw_ad0510_f_c01_c03.sep	2048	0x4fa0bb0	zlib@4	53502710
78	0x22cb800	oss_se_se_ad0100_010.sep	6144	0x4fa13d0	zlib@4	53505110
78	0x22cb800	oss_se_se_ad0100_020.sep	6144	0x4fa2bf0	zlib@4	53505210
78	0x22cb800	oss_se_se_ad0100_030.sep	6144	0x4fa4410	zlib@4	53505310
78	0x22cb800	oss_se_se_ad0100_040.sep	6144	0x4fa5c30	zlib@4	53505810
78	0x22cb800	oss_se_se_ad0100_050.sep	6144	0x4fa7450	zlib@4	53505a10
78	0x22cb800	oss_se_se_ad0100_060.sep	6144	0x4fa8c70	zlib@4	53505410
78	0x22cb800	oss_se_se_ad0100_070.sep	6144	0x4faa490	zlib@4	53505510
78	0x22cb800	oss_se_se_ad0100_080.sep	6144	0x4fabcb0	zlib@4	53505710
78	0x22cb800	oss_se_se_ad0100_090.sep	6144	0x4fad4d0	zlib@4	53505610
78	0x22cb800	oss_se_se_ad0100_100.sep	6144	0x4faecf0	zlib@4	53505910
78	0x22cb800	oss_se_se_pw_ad0010.sep	6144	0x4fb0510	zlib@4	53504610
78	0x22cb800	oss_se_se_pw_ad0020.sep	6144	0x4fb1d30	zlib@4	53504710
78	0x22cb800	oss_se_se_pw_ad0030_010.sep	415744	0x4fb3560	zlib@4	53504810
78	0x22cb800	oss_se_se_pw_ad0050_010.sep	6144	0x5018d90	zlib@4	53504910
78	0x22cb800	oss_se_se_pw_ad0050_020.sep	6144	0x501a5c0	zlib@4	53504a10
78	0x22cb800	oss_se_se_pw_ad0050_030.sep	6144	0x501bdf0	zlib@4	53504b10
78	0x22cb800	oss_se_se_pw_ad0050_040.sep	6144	0x501d620	zlib@4	53504c10
78	0x22cb800	oss_se_se_pw_ad0060_010.sep	858112	0x501ee50	zlib@4	53504d10
78	0x22cb800	oss_se_se_pw_ad0062_030.sep	5048320	0x50f0680	zlib@4	53504e10
78	0x22cb800	oss_se_se_pw_ad0070_050.sep	186368	0x55c0eb0	zlib@4	53504f10
78	0x22cb800	oss_se_se_pw_ad0080_010.sep	6144	0x55ee6e0	zlib@4	53505010
78	0x22cb800	oss_se_se_pw_ad0090_010.sep	774144	0x55eff10	zlib@4	53505b10
78	0x22cb800	oss_se_se_pw_ad0110.sep	6144	0x56acf30	zlib@4	53505c10
78	0x22cb800	oss_se_se_pw_ad0125.sep	6144	0x56ae750	zlib@4	53505d10
78	0x22cb800	oss_se_se_pw_ad0130.sep	6144	0x56aff70	zlib@4	53505e10
78	0x22cb800	oss_se_se_pw_ad0140_010.sep	757760	0x56b17a0	zlib@4	53505f10
78	0x22cb800	oss_se_se_pw_ad0145.sep	780288	0x576a7c0	zlib@4	53506010
78	0x22cb800	oss_se_se_pw_ad0160.sep	6144	0x5828fe0	zlib@4	53506110
78	0x22cb800	oss_se_se_pw_ad0170.sep	6144	0x582a800	zlib@4	53506210
78	0x22cb800	oss_se_se_pw_ad0200.sep	6144	0x582c020	zlib@4	53506310
78	0x22cb800	oss_se_se_pw_ad0210.sep	6144	0x582d840	zlib@4	53506410
78	0x22cb800	oss_se_se_pw_ad0220_010.sep	817152	0x582f070	zlib@4	53506510
78	0x22cb800	oss_se_se_pw_ad0230.sep	6144	0x58f6890	zlib@4	53506610
78	0x22cb800	oss_se_se_pw_ad0270.sep	192512	0x58f80b0	zlib@4	53506710
78	0x22cb800	oss_se_se_pw_ad0290_010.sep	1855488	0x59270e0	zlib@4	53506810
78	0x22cb800	oss_se_se_pw_ad0290_020.sep	149504	0x5aec110	zlib@4	53506910
78	0x22cb800	oss_se_se_pw_ad0290_030.sep	890880	0x5b10940	zlib@4	53506a10
78	0x22cb800	oss_se_se_pw_ad0290_040.sep	245760	0x5bea170	zlib@4	53506b10
78	0x22cb800	oss_se_se_pw_ad0290_050.sep	1425408	0x5c261a0	zlib@4	53506c10
78	0x22cb800	oss_se_se_pw_ad0290_060.sep	370688	0x5d821d0	zlib@4	53506d10
78	0x22cb800	oss_se_se_pw_ad0290_070.sep	251904	0x5ddca00	zlib@4	53506e10
78	0x22cb800	oss_se_se_pw_ad0290_080.sep	92160	0x5e1a230	zlib@4	53506f10
78	0x22cb800	oss_se_se_pw_ad0290_090.sep	79872	0x5e30a60	zlib@4	53507010
78	0x22cb800	oss_se_se_pw_ad0300_010.sep	208896	0x5e44290	zlib@4	53507110
78	0x22cb800	oss_se_se_pw_ad0300_020.sep	149504	0x5e772c0	zlib@4	53507210
78	0x22cb800	oss_se_se_pw_ad0300_030.sep	321536	0x5e9baf0	zlib@4	53507310
78	0x22cb800	oss_se_se_pw_ad0300_040.sep	245760	0x5eea320	zlib@4	53507410
78	0x22cb800	oss_se_se_pw_ad0300_050.sep	327680	0x5f26350	zlib@4	53507510
78	0x22cb800	oss_se_se_pw_ad0300_060.sep	374784	0x5f76380	zlib@4	53507610
78	0x22cb800	oss_se_se_pw_ad0300_070.sep	159744	0x5fd1bb0	zlib@4	53507710
78	0x22cb800	oss_se_se_pw_ad0300_080.sep	92160	0x5ff8be0	zlib@4	53507810
78	0x22cb800	oss_se_se_pw_ad0300_090.sep	79872	0x600f410	zlib@4	53507910
78	0x22cb800	oss_se_se_pw_ad0305_010.sep	227328	0x6022c40	zlib@4	53507a10
78	0x22cb800	oss_se_se_pw_ad0305_020.sep	149504	0x605a470	zlib@4	53507b10
78	0x22cb800	oss_se_se_pw_ad0305_030.sep	534528	0x607eca0	zlib@4	53507c10
78	0x22cb800	oss_se_se_pw_ad0305_040.sep	245760	0x61014d0	zlib@4	53507d10
78	0x22cb800	oss_se_se_pw_ad0305_050.sep	430080	0x613d500	zlib@4	53507e10
78	0x22cb800	oss_se_se_pw_ad0305_060.sep	370688	0x61a6530	zlib@4	53507f10
78	0x22cb800	oss_se_se_pw_ad0305_070.sep	231424	0x6200d60	zlib@4	53508010
78	0x22cb800	oss_se_se_pw_ad0305_080.sep	92160	0x6239590	zlib@4	53508110
78	0x22cb800	oss_se_se_pw_ad0305_090.sep	79872	0x624fdc0	zlib@4	53508210
78	0x22cb800	oss_se_se_pw_ad0340.sep	6144	0x62635e0	zlib@4	53508310
78	0x22cb800	oss_se_se_pw_ad0350.sep	415744	0x6264e00	zlib@4	53508410
78	0x22cb800	oss_se_se_pw_ad0380.sep	1654784	0x62ca620	zlib@4	53508510
78	0x22cb800	oss_se_se_pw_ad0410.sep	6144	0x645e640	zlib@4	53508610
78	0x22cb800	oss_se_se_pw_ad0420.sep	67584	0x645fe60	zlib@4	53508710
78	0x22cb800	oss_se_se_pw_ad0440.sep	6144	0x6470680	zlib@4	53508810
78	0x22cb800	oss_se_se_pw_ad0450.sep	6144	0x6471ea0	zlib@4	53508910
78	0x22cb800	oss_se_se_pw_ad0500.sep	6144	0x64736c0	zlib@4	53508a10
78	0x22cb800	oss_se_se_pw_ad0510.sep	6144	0x6474ee0	zlib@4	53508b10
78	0x22cb800	pw_demotelop.la3	5032	0x6476700	zlib@4	46454c07
78	0x22cb800	pw_eneterop.la3	668	0x6477ac0	zlib@4	46454c07
78	0x22cb800	segrp_000_ad0040.sep	163840	0x6477d80	zlib@4	5350920e
78	0x22cb800	segrp_001_spgame_all_common.sep	71680	0x649fdb0	zlib@4	5350930e
78	0x22cb800	segrp_002_ad0360.sep	630784	0x64b15d0	zlib@4	5350940e
78	0x22cb800	segrp_003_ad0390.sep	307200	0x654b5f0	zlib@4	5350950e
78	0x22cb800	segrp_004_ad0200.sep	8192	0x6596610	zlib@4	5350960e
78	0x22cb800	segrp_005_ad0140.sep	12288	0x6598630	zlib@4	5350970e
78	0x22cb800	segrp_006_ad0450.sep	28672	0x659b650	zlib@4	5350980e
78	0x22cb800	segrp_007_ad0290.sep	198656	0x65a2670	zlib@4	5350990e
78	0x22cb800	segrp_008_ad0160.sep	63488	0x65d2e90	zlib@4	53509a0e
78	0x22cb800	segrp_009_ad0455.sep	8192	0x65e26b0	zlib@4	53509b0e
78	0x22cb800	segrp_010_ad0070.sep	22528	0x65e46d0	zlib@4	53509c0e
78	0x22cb800	segrp_0_jochu_1system.sep	2271232	0x65e9ef0	zlib@4	5350d70c
78	0x22cb800	segrp_0_jochu_2other.sep	3682304	0x6814710	zlib@4	5350d80c
78	0x22cb800	segrp_111_demotest1.sep	6144	0x6b97730	zlib@4	5350d90c
78	0x22cb800	segrp_112_tanktest1.sep	317440	0x6b98f50	zlib@4	53503b0d
78	0x22cb800	segrp_113_envtest1.sep	808960	0x6be6770	zlib@4	5350d20d
78	0x22cb800	segrp_114_w01s05a_01.sep	227328	0x6cabf90	zlib@4	5350d30d
78	0x22cb800	segrp_115_w01s04a_01.sep	243712	0x6ce37b0	zlib@4	5350d40d
78	0x22cb800	segrp_116_w01s04a_02.sep	245760	0x6d1efd0	zlib@4	5350d50d
78	0x22cb800	segrp_117_w01s06a_01.sep	247808	0x6d5aff0	zlib@4	5350d60d
78	0x22cb800	segrp_118_w01s07a_01.sep	239616	0x6d97810	zlib@4	5350d70d
78	0x22cb800	segrp_119_aihelitest1.sep	1032192	0x6dd2030	zlib@4	53503c0d
78	0x22cb800	segrp_120_aihovertest1.sep	1007616	0x6ece050	zlib@4	5350a00e
78	0x22cb800	segrp_121_bg_w01s04r005_01.sep	229376	0x6fc4080	zlib@4	5350d80d
78	0x22cb800	segrp_122_bg_w01s04r006_01.sep	208896	0x6ffc0b0	zlib@4	5350d90d
78	0x22cb800	segrp_123_bg_w01s04r006_02.sep	223232	0x702f0e0	zlib@4	5350da0d
78	0x22cb800	segrp_124_bg_w01s04r007_01.sep	227328	0x7065910	zlib@4	5350db0d
78	0x22cb800	segrp_125_bg_w01s05r008_01.sep	233472	0x709d140	zlib@4	5350dc0d
78	0x22cb800	segrp_126_bg_w01s05r008_02.sep	212992	0x70d6170	zlib@4	5350dd0d
78	0x22cb800	segrp_127_bg_w01s05r008_03.sep	210944	0x710a1a0	zlib@4	5350de0d
78	0x22cb800	segrp_128_bg_w01s05r008_04.sep	210944	0x713d9d0	zlib@4	5350df0d
78	0x22cb800	segrp_129_bg_w01s06r009_01.sep	243712	0x7171200	zlib@4	5350e00d
78	0x22cb800	segrp_130_bg_w01s06r009_02.sep	223232	0x71aca30	zlib@4	5350e10d
78	0x22cb800	segrp_131_bg_w01s06r009_03.sep	217088	0x71e3260	zlib@4	5350e20d
78	0x22cb800	segrp_132_bg_w01s06r009_04.sep	229376	0x7218290	zlib@4	5350e30d
78	0x22cb800	segrp_133_bg_w01s07r010_01.sep	233472	0x72502c0	zlib@4	5350e40d
78	0x22cb800	segrp_134_bg_w01s07r010_02.sep	227328	0x72892f0	zlib@4	5350e50d
78	0x22cb800	segrp_135_bg_w02s01r011_01.sep	237568	0x72c0b20	zlib@4	5350e60d
78	0x22cb800	segrp_136_bg_w02s01r012_01.sep	235520	0x72fab50	zlib@4	5350e70d
78	0x22cb800	segrp_137_bg_w02s02r014_01.sep	243712	0x7334380	zlib@4	5350e80d
78	0x22cb800	segrp_138_bg_w02s06r019_01.sep	225280	0x736fbb0	zlib@4	5350e90d
78	0x22cb800	segrp_139_bg_w03s05r026_01.sep	219136	0x73a6be0	zlib@4	5350ea0d
78	0x22cb800	segrp_140_bg_w04s02r028_01.sep	196608	0x73dc410	zlib@4	5350eb0d
78	0x22cb800	segrp_141_mech_chakudan.sep	63488	0x740c440	zlib@4	53503e0d
78	0x22cb800	segrp_141_mech_common.sep	71680	0x741bc60	zlib@4	53503d0d
78	0x22cb800	segrp_142_bg_w00s01r001_01.sep	233472	0x742d490	zlib@4	5350ec0d
78	0x22cb800	segrp_143_bg_w01s01r002_01.sep	219136	0x74664c0	zlib@4	5350ed0d
78	0x22cb800	segrp_144_bg_w01s01r002_02.sep	241664	0x749bcf0	zlib@4	5350ee0d
78	0x22cb800	segrp_145_bg_w01s02r003_01.sep	237568	0x74d6d20	zlib@4	5350ef0d
78	0x22cb800	segrp_146_bg_w01s03r004_01.sep	229376	0x7510d50	zlib@4	5350f00d
78	0x22cb800	segrp_147_d1070_sd0034s_t72u.sep	6144	0x7548d80	zlib@4	5350da0c
78	0x22cb800	segrp_148_bg_w02s05r018_01.sep	217088	0x754a5b0	zlib@4	5350f10d
78	0x22cb800	segrp_149_bg_w02s07r013_01.sep	245760	0x757f5e0	zlib@4	5350f20d
78	0x22cb800	segrp_150_bg_w02s07r013_02.sep	221184	0x75bb610	zlib@4	5350f30d
78	0x22cb800	segrp_151_bg_w02s07r013_03.sep	219136	0x75f1640	zlib@4	5350f40d
78	0x22cb800	segrp_152_bg_w02s07r050_01.sep	245760	0x7626e70	zlib@4	5350f50d
78	0x22cb800	segrp_153_bg_w02s07r050_02.sep	245760	0x7662ea0	zlib@4	5350f60d
78	0x22cb800	segrp_154_bg_w03s01r020_01.sep	247808	0x769eed0	zlib@4	5350f70d
78	0x22cb800	segrp_155_bg_w03s01r021_01.sep	233472	0x76db700	zlib@4	5350f80d
78	0x22cb800	segrp_156_bg_w03s03r023_01.sep	239616	0x7714730	zlib@4	5350f90d
78	0x22cb800	segrp_157_bg_w03s03r024_01.sep	245760	0x774ef60	zlib@4	5350fa0d
78	0x22cb800	segrp_158_bg_w03s04r025_01.sep	245760	0x778af90	zlib@4	5350fb0d
78	0x22cb800	segrp_159_bg_w04s01r027_01.sep	225280	0x77c6fc0	zlib@4	5350fc0d
78	0x22cb800	segrp_160_bg_w04s01r027_02.sep	229376	0x77fdff0	zlib@4	5350fd0d
78	0x22cb800	segrp_161_bg_w02s04r016_01.sep	235520	0x7836020	zlib@4	5350fe0d
78	0x22cb800	segrp_162_bg_w02s04r016_02.sep	217088	0x786f850	zlib@4	5350ff0d
78	0x22cb800	segrp_163_bg_w02s04r017_01.sep	237568	0x78a4880	zlib@4	5350000e
78	0x22cb800	segrp_164_bg_w02s05r018_02.sep	221184	0x78de8b0	zlib@4	5350010e
78	0x22cb800	segrp_165_bg_w02s05r018_03.sep	223232	0x79148e0	zlib@4	5350020e
78	0x22cb800	segrp_166_bg_w04s04r030_01.sep	208896	0x794b110	zlib@4	5350030e
78	0x22cb800	segrp_167_bg_w04s04r030_02.sep	227328	0x797e140	zlib@4	5350040e
78	0x22cb800	segrp_168_bg_w04s05r031_01.sep	208896	0x79b5970	zlib@4	5350050e
78	0x22cb800	segrp_169_bg_w04s05r031_02.sep	227328	0x79e89a0	zlib@4	5350060e
78	0x22cb800	segrp_170_bg_w04s05r031_03.sep	215040	0x7a201d0	zlib@4	5350070e
78	0x22cb800	segrp_171_bg_w03s02r022_01.sep	233472	0x7a54a00	zlib@4	5350080e
78	0x22cb800	segrp_171_d0010_sd0010m_op.sep	6144	0x7a8da30	zlib@4	5350db0c
78	0x22cb800	segrp_172_armoredcar1.sep	688128	0x7a8f250	zlib@4	5350a10e
78	0x22cb800	segrp_172_bg_w04s06r032_01.sep	229376	0x7b37280	zlib@4	5350090e
78	0x22cb800	segrp_173_bg_w04s06r032_02.sep	208896	0x7b6f2b0	zlib@4	53500a0e
78	0x22cb800	segrp_174_bg_w04s06r032_03.sep	225280	0x7ba22e0	zlib@4	53500b0e
78	0x22cb800	segrp_175_bg_w06s01r038_01.sep	221184	0x7bd9310	zlib@4	53500c0e
78	0x22cb800	segrp_176_bg_w06s01r052_01.sep	225280	0x7c0f340	zlib@4	53500d0e
78	0x22cb800	segrp_177_bg_myouter_01.sep	317440	0x7c46370	zlib@4	53500e0e
78	0x22cb800	segrp_178_bg_mymetal_01.sep	235520	0x7c93ba0	zlib@4	53500f0e
78	0x22cb800	segrp_179_bg_n01pw_01.sep	231424	0x7ccd3c0	zlib@4	5350100e
78	0x22cb800	segrp_179_v_com_a.sep	380928	0x7d05be0	zlib@4	5350990d
78	0x22cb800	segrp_180_bg_n01pw_02.sep	227328	0x7d62c00	zlib@4	5350110e
78	0x22cb800	segrp_180_v_com_b.sep	393216	0x7d9a420	zlib@4	53509a0d
78	0x22cb800	segrp_181_bg_n01pw_03.sep	210944	0x7dfa440	zlib@4	5350120e
78	0x22cb800	segrp_181_v_com_c.sep	399360	0x7e2dc60	zlib@4	53509b0d
78	0x22cb800	segrp_182_bg_n02pw_01.sep	245760	0x7e8f480	zlib@4	5350130e
78	0x22cb800	segrp_182_v_ai.sep	75776	0x7ecb4a0	zlib@4	53503a0d
78	0x22cb800	segrp_183_bg_n02pw_02.sep	212992	0x7eddcc0	zlib@4	5350140e
78	0x22cb800	segrp_183_d1070_sd0032s_btpa.sep	6144	0x7f11cf0	zlib@4	5350dc0c
78	0x22cb800	segrp_184_bg_n02pw_03.sep	229376	0x7f13510	zlib@4	5350150e
78	0x22cb800	segrp_184_d1070_sd0036s_mbkp.sep	6144	0x7f4b540	zlib@4	5350dd0c
78	0x22cb800	segrp_185_bg_n02pw_04.sep	233472	0x7f4cd60	zlib@4	5350160e
78	0x22cb800	segrp_185_d1070_sd0030m_pigr.sep	6144	0x7f85d90	zlib@4	5350de0c
78	0x22cb800	segrp_186_bg_n03pw_01.sep	227328	0x7f875b0	zlib@4	5350170e
78	0x22cb800	segrp_186_v_ene_a_zuihan.sep	137216	0x7fbede0	zlib@4	53508b0d
78	0x22cb800	segrp_187_bg_n03pw_02.sep	215040	0x7fe0600	zlib@4	5350180e
78	0x22cb800	segrp_187_v_ene_b_zuihan.sep	120832	0x8014e30	zlib@4	53508f0d
78	0x22cb800	segrp_188_bg_n03pw_03.sep	208896	0x8032650	zlib@4	5350190e
78	0x22cb800	segrp_188_v_ene_c_zuihan.sep	141312	0x8065680	zlib@4	5350930d
78	0x22cb800	segrp_189_bg_n03pw_04.sep	229376	0x8087ea0	zlib@4	53501a0e
78	0x22cb800	segrp_189_v_ene_d_zuihan.sep	135168	0x80bfed0	zlib@4	5350970d
78	0x22cb800	segrp_190_bg_n05pw_01.sep	233472	0x80e0ef0	zlib@4	53501b0e
78	0x22cb800	segrp_190_v_ai_heli.sep	6144	0x8119f10	zlib@4	5350b50e
78	0x22cb800	segrp_191_bg_n05pw_02.sep	221184	0x811b730	zlib@4	53501c0e
78	0x22cb800	segrp_191_v_ai_hover.sep	403456	0x8151750	zlib@4	5350ba0e
78	0x22cb800	segrp_192_bg_n05pw_03.sep	212992	0x81b3f70	zlib@4	53501d0e
78	0x22cb800	segrp_192_v_ai_hover_var_a.sep	198656	0x81e7fa0	zlib@4	5350bb0e
78	0x22cb800	segrp_192_v_ai_hover_var_a_2.sep	227328	0x82187d0	zlib@4	5350bc0e
78	0x22cb800	segrp_192_v_ai_hover_var_a_3.sep	239616	0x8250000	zlib@4	5350bd0e
78	0x22cb800	segrp_193_bg_n12pw_01.sep	251904	0x828a820	zlib@4	53501e0e
78	0x22cb800	segrp_193_v_ai_hover_var_b.sep	206848	0x82c8050	zlib@4	5350be0e
78	0x22cb800	segrp_194_bg_n12pw_02.sep	235520	0x82fa870	zlib@4	53501f0e
78	0x22cb800	segrp_194_v_ai_heli_ver_a.sep	282624	0x83340a0	zlib@4	5350b60e
78	0x22cb800	segrp_194_v_ai_heli_ver_a_2.sep	380928	0x83790d0	zlib@4	5350b70e
78	0x22cb800	segrp_195_bg_n12pw_03.sep	233472	0x83d60f0	zlib@4	5350200e
78	0x22cb800	segrp_195_v_ai_heli_ver_b.sep	253952	0x840f120	zlib@4	5350b80e
78	0x22cb800	segrp_196_bg_n12pw_04.sep	221184	0x844d140	zlib@4	5350210e
78	0x22cb800	segrp_196_v_ai_heli_ver_c.sep	243712	0x8483170	zlib@4	5350b90e
78	0x22cb800	segrp_197_bg_n18pw_01.sep	227328	0x84be990	zlib@4	5350220e
78	0x22cb800	segrp_197_v_ai_song_heli_0.sep	124928	0x84f61c0	zlib@4	5350c00e
78	0x22cb800	segrp_198_bg_n18pw_02.sep	235520	0x85149e0	zlib@4	5350230e
78	0x22cb800	segrp_198_v_ai_song_heli_1.sep	112640	0x854e210	zlib@4	5350c10e
78	0x22cb800	segrp_199_bg_n18pw_03.sep	210944	0x8569a30	zlib@4	5350240e
78	0x22cb800	segrp_199_v_ai_song_heli_2.sep	92160	0x859d260	zlib@4	5350c20e
78	0x22cb800	segrp_1_guns.sep	1515520	0x85b3a80	zlib@4	5350d10d
78	0x22cb800	segrp_200_bg_n18pw_04.sep	231424	0x8725aa0	zlib@4	5350250e
78	0x22cb800	segrp_200_v_ai_song_heli_3.sep	100352	0x875e2d0	zlib@4	5350c30e
78	0x22cb800	segrp_201_bg_n22pw_01.sep	229376	0x8776af0	zlib@4	5350260e
78	0x22cb800	segrp_201_v_ai_song_heli_4.sep	98304	0x87aeb20	zlib@4	5350c40e
78	0x22cb800	segrp_202_bg_n22pw_02.sep	204800	0x87c6b40	zlib@4	5350270e
78	0x22cb800	segrp_202_v_ai_song_heli_5.sep	83968	0x87f8b70	zlib@4	5350c50e
78	0x22cb800	segrp_203_bg_n22pw_03.sep	229376	0x880d390	zlib@4	5350280e
78	0x22cb800	segrp_203_v_ai_song_heli_6.sep	77824	0x88453c0	zlib@4	5350c60e
78	0x22cb800	segrp_204_bg_w02s03r015_01.sep	247808	0x88583f0	zlib@4	5350290e
78	0x22cb800	segrp_204_v_ai_song_heli_7.sep	131072	0x8894c20	zlib@4	5350c70e
78	0x22cb800	segrp_205_bg_w02s03r015_02.sep	227328	0x88b4c50	zlib@4	53502a0e
78	0x22cb800	segrp_205_v_ai_song_heli_8.sep	110592	0x88ec480	zlib@4	5350c80e
78	0x22cb800	segrp_206_bg_w04s03r029_01.sep	215040	0x89074b0	zlib@4	53502b0e
78	0x22cb800	segrp_206_v_ai_song_heli_9.sep	172032	0x893bce0	zlib@4	5350c90e
78	0x22cb800	segrp_207_bg_w04s03r029_02.sep	217088	0x8965d10	zlib@4	53502c0e
78	0x22cb800	segrp_207_v_ai_song_heli_10.sep	190464	0x899ad40	zlib@4	5350ca0e
78	0x22cb800	segrp_208_bg_w05s01r033_01.sep	202752	0x89c9570	zlib@4	53502d0e
78	0x22cb800	segrp_208_v_ai_song_heli_11.sep	174080	0x89fada0	zlib@4	5350cb0e
78	0x22cb800	segrp_209_bg_w05s01r033_02.sep	217088	0x8a255d0	zlib@4	53502e0e
78	0x22cb800	segrp_209_v_ai_song_heli_12.sep	178176	0x8a5a600	zlib@4	5350cc0e
78	0x22cb800	segrp_210_bg_w05s01r033_03.sep	208896	0x8a85e30	zlib@4	53502f0e
78	0x22cb800	segrp_210_v_ai_hover_var_c.sep	196608	0x8ab8e60	zlib@4	5350bf0e
